run_date,adm1_name,adm2_name,adm2_code,pop_total,pop_wra,w_exposure,facilities,fac_per_100k,A_distance,A_density,A_blend,v30,v3m,dlt_v30_raw,events30,events_90v,events_prevv,spillover,cast_state,cast_raw,access_A,mvi,MVI_raw,DCR100,PRS100,priority100,data_as_of
2025-12-17,Aguascalientes,Aguascalientes,MX01001,995228,248807,2.0,179.0,71.94331349198374,0.5313385028675234,0.5884551389026527,0.29422756945132633,0.0,0.8038359049383659,0.0,0,2.0,0.0,0.4906001020448212,0.0,0.0,0.29422756945132633,0.0,23.6822578574,11.337489737385873,4.358978408695291,7.150382940171523,2024-12-17
2025-12-17,Aguascalientes,Asientos,MX01002,54708,13677,1.9537636236141405,15.0,109.67317394165387,3.9859444906920967,0.34363086423642847,0.281008776503858,0.0,0.0,0.0,0,0.0,0.0,2.38914373088685,0.0,0.0,0.281008776503858,0.22682656749357774,40.1318811907,19.016943719110916,9.22015057407733,13.138867832090767,2024-12-17
2025-12-17,Aguascalientes,Calvillo,MX01003,60922,15230,2.0,20.0,131.31976362442546,1.8257548627299716,0.26667900690002844,0.17292627252779716,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.17292627252779716,0.306589370509723,45.7559438264,11.319575586028376,4.52783023441135,7.244528375058161,2024-12-17
2025-12-17,Aguascalientes,Cosío,MX01004,18113,4528,1.124164340607898,4.0,88.33922261484099,0.05516994327831801,0.4563707111125116,0.2281853555562558,0.0,0.0,0.0,0,0.0,0.0,19.118631106012806,0.0,0.0,0.2281853555562558,0.18296461828732638,37.0391820837,25.504853032434205,14.20194121297368,18.72310594075789,2024-12-17
2025-12-17,Aguascalientes,Jesús María,MX01005,138498,34624,2.0,16.0,46.21072088724584,5.266456501048023,0.9847427455181325,0.6428259353857888,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6428259353857888,0.031250387457656396,26.3418356434,19.90978581072679,7.963914324290716,12.742262918865146,2024-12-17
2025-12-17,Aguascalientes,Pabellón de Arteaga,MX01006,50930,12732,1.8850588405308377,9.0,70.6880301602262,0.23074665993515184,0.6010927670479013,0.30054638352395063,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.30054638352395063,0.06778691094923098,28.9180201409,10.37212972470314,4.148851889881255,6.6381630238100096,2024-12-17
2025-12-17,Aguascalientes,Rincón de Romos,MX01007,60713,15178,2.0,16.0,105.41573329819475,3.455449954133064,0.36248483726645464,0.2733419359624751,0.0,6.588483331137172,0.0,0,1.0,0.0,8.19369904543406,0.0,0.0,0.2733419359624751,0.23220932817066212,40.5114187954,38.23974544679663,15.137777856914997,24.37856489286765,2024-12-17
2025-12-17,Aguascalientes,San José de Gracia,MX01008,10106,2527,0.8398064713336566,7.0,277.0083102493075,4.422168209610876,0.06162765052459121,0.15406336117342134,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15406336117342134,0.3068018041910595,45.7709224917,10.75793691902383,4.303174767609533,6.885079628175253,2024-12-17
2025-12-17,Aguascalientes,Tepezalá,MX01009,23953,5988,1.2927587672315268,7.0,116.9004676018704,3.2046811969474533,0.31476934641022997,0.24140380992520036,0.0,0.0,0.0,0,0.0,0.0,11.471178663607686,0.0,0.0,0.24140380992520036,0.19159164590518019,37.6474724377,26.073947215859615,14.429578886343847,19.087326218150157,2024-12-17
2025-12-17,Aguascalientes,El Llano,MX01010,22066,5516,1.2407626871290496,5.0,90.64539521392314,2.3899646621864647,0.44162544503607565,0.2785797066042367,0.0,0.0,0.0,0,0.0,0.0,1.1038502296008477,0.0,0.0,0.2785797066042367,0.23363730692494422,40.6121053517,15.825472903193875,7.075611979028987,10.575556348694942,2024-12-17
2025-12-17,Aguascalientes,San Francisco de los Romo,MX01011,66686,16671,2.0,6.0,35.99064243296743,5.0196608052199085,1.0,0.642502203738896,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.642502203738896,0.19361927995323505,37.790440594,23.147451711231582,9.258980684492633,14.814369095188212,2024-12-17
2025-12-17,Baja California,Ensenada,MX02001,587107,146777,2.0,152.0,103.55845943165482,84.58092438861291,0.3711953768483404,0.6855976884241702,0.6813056541556238,2.0439169624668714,0.6813056541556238,1,3.0,0.0,3.3274778115912955,0.8427543679342242,41.0,0.6855976884241702,0.0,22.2984391711,32.2191600491065,34.19433717419532,33.40426632415979,2024-12-17
2025-12-17,Baja California,Mexicali,MX02002,1087622,271906,2.0,219.0,80.54254043676859,60.640526296950505,0.5124743538227966,0.7562371769113982,1.8388707862275933,4.413289886946224,0.0,5,12.0,5.0,3.2806002455533196,0.8427543679342242,41.0,0.7562371769113982,0.0,20.2190064344,37.95802793378219,43.76393965616891,41.44157496721422,2024-12-17
2025-12-17,Baja California,Tecate,MX02003,110500,27625,2.0,22.0,79.63800904977376,9.524203802063894,0.5196943679843269,0.5474967429811215,7.239819004524887,18.099547511312217,3.6199095022624435,2,5.0,1.0,3.3596252358624046,0.8427543679342242,41.0,0.5474967429811215,0.0,21.1066942695,53.49009413691748,57.41137173726322,55.84286069712492,2024-12-17
2025-12-17,Baja California,Tijuana,MX02004,2010930,502732,2.0,369.0,73.39894814732303,6.8637859420795095,0.574341719739703,0.4890952706013031,7.558699267203997,17.30544305912494,2.983697079159473,38,87.0,23.0,2.640374886226837,0.8427543679342242,41.0,0.4890952706013031,0.0,23.7023626651,48.663719040584354,55.49629146333383,52.76326249423404,2024-12-17
