adm1_name,adm2_name,adm2_code,lon,lat
Oaxaca,Asunción Cuyotepeji,MX20004,-97.65270938648618,17.929497273919015
Oaxaca,Asunción Ixtaltepec,MX20005,-94.95642239302752,16.662061034121812
Oaxaca,Asunción Nochixtlán,MX20006,-97.16778047351629,17.448089445131778
Oaxaca,Asunción Ocotlán,MX20007,-96.72575723133176,16.76289032965714
Oaxaca,Asunción Tlacolulita,MX20008,-95.76619652425275,16.22616546836305
Guanajuato,Atarjea,MX11006,-99.80444049659751,21.265228795853055
Jalisco,Atemajac de Brizuela,MX14010,-103.73166485062069,20.172979229416747
Puebla,Atempan,MX21017,-97.44090455839769,19.811684703479102
Guerrero,Atenango del Río,MX12008,-99.06995559248412,18.14440142362848
México,Atenco,MX15011,-98.96156935389476,19.545653822679395
Jalisco,Atengo,MX14011,-104.27392313050598,20.318102726408686
Jalisco,Atenguillo,MX14012,-104.55065733343376,20.336797521176035
Puebla,Atexcal,MX21018,-97.69007792584904,18.375595348515123
Sonora,Atil,MX26007,-111.54492275371881,30.816071256974777
Hidalgo,Atitalaquia,MX13010,-99.22137390319061,20.05474809506283
México,Atizapán,MX15012,-99.49997514413417,19.175545863777696
México,Atizapán de Zaragoza,MX15013,-99.27404279301867,19.56481159188997
México,Atlacomulco,MX15014,-99.84601820100194,19.809971995999234
Veracruz de Ignacio de la Llave,Atlahuilco,MX30020,-97.10792733261606,18.679115023440623
Guerrero,Atlamajalcingo del Monte,MX12009,-98.5826838927335,17.270253440696443
Tlaxcala,Atlangatepec,MX29003,-98.18293528651178,19.545064591910634
Hidalgo,Atlapexco,MX13011,-98.36355173610607,21.02732606746221
Morelos,Atlatlahucan,MX17002,-98.89450269449249,18.935051026310443
México,Atlautla,MX15015,-98.71706028289968,19.03111720176862
Puebla,Atlequizayan,MX21080,-97.62733464100394,20.014688945462765
Puebla,Atlixco,MX21019,-98.45230163921144,18.899086047513077
Guerrero,Atlixtac,MX12010,-98.90304836717014,17.514418062802303
Tlaxcala,Atltzayanca,MX29004,-97.79266177516837,19.412040362305408
Zacatecas,Atolinga,MX32003,-103.44657044765422,21.786544545435092
Hidalgo,Atotonilco de Tula,MX13013,-99.2313726561649,19.973462053170778
Jalisco,Atotonilco el Alto,MX14013,-102.53961036983401,20.547600146808392
Hidalgo,Atotonilco el Grande,MX13012,-98.67648758107445,20.35486228084601
Jalisco,Atoyac,MX14014,-103.4704686853088,19.996467555595746
Veracruz de Ignacio de la Llave,Atoyac,MX30021,-96.79655073322266,18.92794735616065
Guerrero,Atoyac de Álvarez,MX12011,-100.34206176905731,17.332931824974118
Puebla,Atoyatempan,MX21020,-97.90907457803362,18.80601745127029
Veracruz de Ignacio de la Llave,Atzacan,MX30022,-97.07789425066528,18.94433282346509
Puebla,Atzala,MX21021,-98.54171619465659,18.547044539003917
Veracruz de Ignacio de la Llave,Atzalan,MX30023,-97.11574994416894,19.908161862590518
Puebla,Atzitzihuacán,MX21022,-98.6077719675236,18.823089356169625
Puebla,Atzitzintla,MX21023,-97.30398895977221,18.933798408688716
Jalisco,Autlán de Navarro,MX14015,-104.31217685380908,19.743527680963087
México,Axapusco,MX15016,-98.72130677998868,19.763080776105312
Morelos,Axochiapan,MX17003,-98.75211528911932,18.525251303961173
San Luis Potosí,Axtla de Terrazas,MX24053,-98.86921273466442,21.426196574931378
Puebla,Axutla,MX21024,-98.39350800835764,18.184704465552716
Veracruz de Ignacio de la Llave,Ayahualulco,MX30025,-97.18310558543185,19.402414232562233
Morelos,Ayala,MX17004,-98.97798234886903,18.71727159190598
México,Ayapango,MX15017,-98.81635545430905,19.12429548930296
Oaxaca,Ayoquezco de Aldama,MX20398,-96.89208402957988,16.67746458436807
Jalisco,Ayotlán,MX14016,-102.34292776085749,20.488865062699436
Puebla,Ayotoxco de Guerrero,MX21025,-97.40878408873145,20.084005619433146
Oaxaca,Ayotzintepec,MX20009,-96.1667935280849,17.71465579767515
Jalisco,Ayutla,MX14017,-104.4348003651524,20.05032971240934
Guerrero,Ayutla de los Libres,MX12012,-99.06755766820348,16.957350586588394
Distrito Federal,Azcapotzalco,MX09002,-99.1821074309016,19.48533030715919
Guerrero,Azoyú,MX12013,-98.57273929623173,16.68421157736675
Yucatán,Baca,MX31004,-89.39940970139847,21.13447678109606
Sonora,Bacadéhuachi,MX26008,-109.08760831023531,29.845601373775292
Quintana Roo,Bacalar,MX23010,-88.53132321031839,18.97579842908807
Sonora,Bacanora,MX26009,-109.38567046416762,28.893346921504904
Sonora,Bacerac,MX26010,-108.81982129943131,30.310461639953672
Chihuahua,Bachíniva,MX08006,-107.29165680324697,28.858138727404015
Sonora,Bacoachi,MX26011,-109.97912690470669,30.669862175267323
Sonora,Bácum,MX26012,-110.15922811643902,27.74557434161523
Sinaloa,Badiraguato,MX25003,-107.39591948530935,25.591646270052188
Nayarit,Bahía de Banderas,MX18020,-105.27096782401772,20.846514718205324
Tabasco,Balancán,MX27001,-91.3118043818859,17.80504291159907
Chihuahua,Balleza,MX08007,-106.54304421797714,26.753746223493824
Sonora,Banámichi,MX26013,-110.27327870413097,30.061055565015614
Veracruz de Ignacio de la Llave,Banderilla,MX30026,-96.94294010670096,19.58678721968733
Chihuahua,Batopilas,MX08008,-107.69321327361234,26.94569362887924
Sonora,Baviácora,MX26014,-110.11981711184397,29.624729422711148
Sonora,Bavispe,MX26015,-109.00655739775578,30.618032498653942
Chiapas,Bejucal de Ocampo,MX07010,-92.16129247057302,15.49175987546125
Chiapas,Bella Vista,MX07011,-92.24241693802477,15.619593608052218
Chiapas,Benemérito de las Américas,MX07114,-90.56334516771388,16.28169900168381
Distrito Federal,Benito Juárez,MX09014,-99.16113450280055,19.380643697759055
Guerrero,Benito Juárez,MX12014,-100.42713270471477,17.09655645483192
Quintana Roo,Benito Juárez,MX23005,-87.04694601010009,21.01248197371865
Sonora,Benito Juárez,MX26071,-109.83985509218215,27.11291711075871
Tlaxcala,Benito Juárez,MX29045,-98.40913675274662,19.595131601466825
Veracruz de Ignacio de la Llave,Benito Juárez,MX30027,-98.17863761036698,20.819262674066405
Zacatecas,Benito Juárez,MX32004,-103.58180097072034,21.495652428890548
Sonora,Benjamín Hill,MX26016,-111.21138387869806,30.170447998530836
Chiapas,Berriozábal,MX07012,-93.31910194737713,16.866787942719636
Veracruz de Ignacio de la Llave,Boca del Río,MX30028,-96.12146290621456,19.11722497773125
Chiapas,Bochil,MX07013,-92.95879995588153,17.01414518218602
Chihuahua,Bocoyna,MX08009,-107.58013436909116,27.80808198368241
Yucatán,Bokobá,MX31005,-89.17563903553163,21.000521848139257
Jalisco,Bolaños,MX14019,-103.92046431118374,21.87468301690115
Michoacán de Ocampo,Briseñas,MX16011,-102.5897928813775,20.237546266656114
Yucatán,Buctzotz,MX31006,-88.64961538186925,21.221797979278545
Chihuahua,Buenaventura,MX08010,-107.12171826950399,30.06002140431493
Michoacán de Ocampo,Buenavista,MX16012,-102.58385882193167,19.203956954550858
Guerrero,Buenavista de Cuéllar,MX12015,-99.42073471156144,18.461589059693118
Tamaulipas,Burgos,MX28005,-98.84648962205966,24.928667528164716
Nuevo León,Bustamante,MX19008,-100.56179615267365,26.571770998772106
Tamaulipas,Bustamante,MX28006,-99.87263946888555,23.32690776699349
Jalisco,Cabo Corrientes,MX14020,-105.40649687847551,20.342381448512562
Sonora,Caborca,MX26017,-112.5393596610388,30.8268960065022
Chiapas,Cacahoatán,MX07015,-92.16426330449414,15.086384349091087
Yucatán,Cacalchén,MX31007,-89.25128865462491,20.980263698279764
Querétaro de Arteaga,Cadereyta de Montes,MX22004,-99.65700349847164,20.791493361680022
Nuevo León,Cadereyta Jiménez,MX19009,-99.91418096004736,25.52468120962204
Sonora,Cajeme,MX26018,-109.88603946874673,27.79772887242176
Campeche,Calakmul,MX04010,-89.66155936005237,18.403973217510867
Veracruz de Ignacio de la Llave,Calcahualco,MX30029,-97.17825623226976,19.113283961141047
Zacatecas,Calera,MX32005,-102.74679658765878,22.956940441733305
Oaxaca,Calihualá,MX20011,-98.25385602842147,17.545739307864796
México,Calimaya,MX15018,-99.64327164907469,19.165536183038096
Campeche,Calkiní,MX04001,-90.2168822715635,20.38280449005836
Hidalgo,Calnali,MX13014,-98.54848587624807,20.906063976028843
Yucatán,Calotmul,MX31008,-88.12445286699716,21.014133345239944
Puebla,Calpan,MX21026,-98.47622251413586,19.10644390732278
Tlaxcala,Calpulalpan,MX29006,-98.58936058915654,19.560972923644744
Puebla,Caltepec,MX21027,-97.48684422486001,18.14271253050768
Aguascalientes,Calvillo,MX01003,-102.70490051849424,21.9007884616461
Chihuahua,Camargo,MX08011,-104.42309898208977,28.03541632686001
Tamaulipas,Camargo,MX28007,-98.85908847641782,26.183687833269378
Veracruz de Ignacio de la Llave,Camarón de Tejeda,MX30007,-96.5690200607568,19.01088650865654
Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,MX30030,-97.16339622483,18.790431230630364
Puebla,Camocuautla,MX21028,-97.75294700695905,20.030829657656135
Campeche,Campeche,MX04002,-90.2675563214564,19.617146619295166
Puebla,Cañada Morelos,MX21099,-97.42812082538119,18.733175082771236
Jalisco,Cañadas de Obregón,MX14117,-102.70121651495019,21.159842034312852
Sonora,Cananea,MX26019,-110.23528007041186,30.988687319116906
Durango,Canatlán,MX10001,-104.93585717762178,24.511298875478918
Coahuila de Zaragoza,Candela,MX05005,-100.7992039049444,26.852685325179387
Campeche,Candelaria,MX04011,-90.71673979837868,18.09939024276953
Oaxaca,Candelaria Loxicha,MX20012,-96.52776647400873,15.897786284118471
Durango,Canelas,MX10002,-106.45110381150226,25.072756880786677
Zacatecas,Cañitas de Felipe Pescador,MX32006,-102.73260965853852,23.57735684642735
Yucatán,Cansahcab,MX31009,-89.07320394747322,21.16574678892672
Yucatán,Cantamayec,MX31010,-89.04935806108374,20.425358627977953
Oaxaca,Capulálpam de Méndez,MX20247,-96.42088157214735,17.318047276503286
México,Capulhuac,MX15019,-99.45973816323661,19.20870354933105
Michoacán de Ocampo,Carácuaro,MX16013,-101.03630791610712,18.96889155068573
Sonora,Carbó,MX26020,-111.07230686134149,29.719777572074474
San Luis Potosí,Cárdenas,MX24005,-99.67599558901449,21.99054931530496
Tabasco,Cárdenas,MX27002,-93.64103551776766,18.157216850514832
Hidalgo,Cardonal,MX13015,-99.0602012116858,20.59924028130245
Chihuahua,Carichí,MX08012,-107.06334729253045,27.81052481897604
Veracruz de Ignacio de la Llave,Carlos A. Carrillo,MX30208,-95.71873204163724,18.3264675158597
Campeche,Carmen,MX04003,-91.45140739381557,18.499313179208094
Veracruz de Ignacio de la Llave,Carrillo Puerto,MX30031,-96.58192447724272,18.81663062654514
Tamaulipas,Casas,MX28008,-98.61651270415187,23.539866209460595
Chihuahua,Casas Grandes,MX08013,-108.20218105205379,30.194587051685083
Jalisco,Casimiro Castillo,MX14021,-104.4701550199176,19.60299417943296
Coahuila de Zaragoza,Castaños,MX05006,-101.38702777713796,26.58655365748315
Veracruz de Ignacio de la Llave,Castillo de Teayo,MX30157,-97.66908124973152,20.731967343567355
Chiapas,Catazajá,MX07016,-91.99758786326744,17.77991820429902
Veracruz de Ignacio de la Llave,Catemaco,MX30032,-95.02592456882117,18.433123852941637
San Luis Potosí,Catorce,MX24006,-101.05655172434525,23.64565614776625
Puebla,Caxhuacan,MX21029,-97.60630129684655,20.073493060777405
Veracruz de Ignacio de la Llave,Cazones de Herrera,MX30033,-97.28618609176566,20.714302402177637
San Luis Potosí,Cedral,MX24007,-100.67372234206174,23.93051786884485
Guanajuato,Celaya,MX11007,-100.7878625178761,20.5376397494762
Yucatán,Celestún,MX31011,-90.27803274460467,20.88830508602857
Yucatán,Cenotillo,MX31012,-88.58078020714582,21.030757857638996
Tabasco,Centla,MX27003,-92.58188511658301,18.364132899011874
Tabasco,Centro,MX27004,-92.86126274852182,18.00894939048747
Nuevo León,Cerralvo,MX19011,-99.70538289465802,26.072411002423994
San Luis Potosí,Cerritos,MX24008,-100.27731214289999,22.444837369029322
Veracruz de Ignacio de la Llave,Cerro Azul,MX30034,-97.7692336260235,21.187377163284232
San Luis Potosí,Cerro de San Pedro,MX24009,-100.77775973886135,22.1924845193469
Veracruz de Ignacio de la Llave,Chacaltianguis,MX30054,-95.80661745710557,18.2124502443989
Yucatán,Chacsinkín,MX31016,-89.01827765056413,20.193728979421643
Oaxaca,Chahuites,MX20025,-94.20464478651253,16.273897897611086
Oaxaca,Chalcatongo de Hidalgo,MX20026,-97.56232924186641,16.986841344631095
Puebla,Chalchicomula de Sesma,MX21045,-97.42970601981546,18.97736378238006
Chiapas,Chalchihuitán,MX07022,-92.61180015810307,17.021281830008196
Zacatecas,Chalchihuites,MX32009,-103.9103851099278,23.41813984465168
México,Chalco,MX15025,-98.83168458409358,19.25361272260479
Veracruz de Ignacio de la Llave,Chalma,MX30055,-98.33702857020467,21.196593699528908
Campeche,Champotón,MX04004,-90.49921741996785,19.13458769085496
Chiapas,Chamula,MX07023,-92.68017344198633,16.81937470830972
Chiapas,Chanal,MX07024,-92.21696447001374,16.61155658297092
Yucatán,Chankom,MX31017,-88.56926884710393,20.496640594200308
México,Chapa de Mota,MX15026,-99.55094103374667,19.82577108126494
Yucatán,Chapab,MX31018,-89.48608788023516,20.498554853307024
Jalisco,Chapala,MX14030,-103.18790933281392,20.259885030950972
Hidalgo,Chapantongo,MX13017,-99.47164122806609,20.263702766906718
Puebla,Chapulco,MX21046,-97.40363613640396,18.639653167344395
Hidalgo,Chapulhuacán,MX13018,-98.94966568614214,21.12845283165202
Chiapas,Chapultenango,MX07025,-93.1315387403408,17.326806495984453
México,Chapultepec,MX15027,-99.55045285438077,19.20650675747372
Michoacán de Ocampo,Charapan,MX16021,-102.22797158891944,19.69244881607164
San Luis Potosí,Charcas,MX24015,-101.1213703914603,23.219331830791358
Michoacán de Ocampo,Charo,MX16022,-101.01331135411422,19.66894638050867
Michoacán de Ocampo,Chavinda,MX16023,-102.44670749363884,20.04403875669625
Yucatán,Chemax,MX31019,-87.8244354431563,20.760395987129616
Chiapas,Chenalhó,MX07026,-92.57043057719908,16.950172097525723
Michoacán de Ocampo,Cherán,MX16024,-101.9897386454984,19.73463050195578
Chiapas,Chiapa de Corzo,MX07027,-92.9706532152547,16.598255280207816
Chiapas,Chiapilla,MX07028,-92.72594356867899,16.553975494531205
Tlaxcala,Chiautempan,MX29010,-98.1311075678746,19.28976223368387
México,Chiautla,MX15028,-98.88338520215387,19.57303921528808
Puebla,Chiautla,MX21047,-98.6006186867859,18.276546105621396
Puebla,Chiautzingo,MX21048,-98.51334058284296,19.195605140524194
Yucatán,Chichimilá,MX31021,-88.1815608841722,20.43718255950364
Puebla,Chichiquila,MX21050,-97.07008318141524,19.20473422423026
Chiapas,Chicoasén,MX07029,-93.11152051593281,16.9953390093177
México,Chicoloapan,MX15029,-98.87810748714354,19.40541919464933
Chiapas,Chicomuselo,MX07030,-92.39128584476525,15.799069467248865
Veracruz de Ignacio de la Llave,Chiconamel,MX30056,-98.46719206663698,21.253820301399106
México,Chiconcuac,MX15030,-98.89669600298993,19.556279763175322
Puebla,Chiconcuautla,MX21049,-97.96598209842111,20.08876041066124
Veracruz de Ignacio de la Llave,Chiconquiaco,MX30057,-96.77459452606024,19.7544085418367
Veracruz de Ignacio de la Llave,Chicontepec,MX30058,-98.04062240917042,21.003317912498158
Yucatán,Chicxulub Pueblo,MX31020,-89.52674526567698,21.150734170280796
Puebla,Chietla,MX21051,-98.62591426586425,18.510390924588606
Puebla,Chigmecatitlán,MX21052,-98.05934782355735,18.648796651643583
Puebla,Chignahuapan,MX21053,-98.13474855266213,19.821074703871588
Puebla,Chignautla,MX21054,-97.43654926416654,19.735586457334158
Chihuahua,Chihuahua,MX08019,-106.23286746763509,29.003684469139255
Yucatán,Chikindzonot,MX31022,-88.52658251452984,20.27392092203711
Puebla,Chila,MX21055,-97.87923920010525,17.96025439657841
Puebla,Chila de la Sal,MX21056,-98.47001231537008,18.139571513988884
Guerrero,Chilapa de Álvarez,MX12028,-99.1123809562052,17.523747820863367
Michoacán de Ocampo,Chilchota,MX16025,-102.1011652750716,19.813368739755727
Puebla,Chilchotla,MX21058,-97.2135614051049,19.2582864825101
Hidalgo,Chilcuautla,MX13019,-99.25512560181947,20.32434411731823
Chiapas,Chilón,MX07031,-92.03511981708719,17.109735824828274
Guerrero,Chilpancingo de los Bravo,MX12029,-99.69743474579721,17.39091925018833
México,Chimalhuacán,MX15031,-98.94716816070272,19.416240478270982
Jalisco,Chimaltitán,MX14031,-103.65996228798659,21.729988838654815
Nuevo León,China,MX19013,-98.97255030759933,25.48051656318521
Veracruz de Ignacio de la Llave,Chinameca,MX30059,-94.70117956150263,18.059837150621487
Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,MX30060,-97.66898368903965,21.376458130562074
Puebla,Chinantla,MX21059,-98.27958579166629,18.23293507480125
Michoacán de Ocampo,Chinicuila,MX16026,-103.40895670773644,18.764007005090214
Chihuahua,Chínipas,MX08020,-108.51634796031676,27.456551846550624
Oaxaca,Chiquihuitlán de Benito Juárez,MX20027,-96.7487420678924,17.992472035872936
Jalisco,Chiquilistlán,MX14032,-103.88017680923046,20.082309057314585
Veracruz de Ignacio de la Llave,Chocamán,MX30062,-97.03952569886691,19.000608988248825
Yucatán,Chocholá,MX31023,-89.84873334078317,20.730014326483897
Sinaloa,Choix,MX25007,-108.2771320949819,26.680714769298778
Veracruz de Ignacio de la Llave,Chontla,MX30063,-97.97836323678354,21.38634629295829
Michoacán de Ocampo,Chucándiro,MX16027,-101.36218900692823,19.896964345143314
Veracruz de Ignacio de la Llave,Chumatlán,MX30064,-97.58506747738531,20.2228102257999
Yucatán,Chumayel,MX31024,-89.28073180857209,20.47147772871433
Michoacán de Ocampo,Churintzio,MX16028,-102.07803670056576,20.128912663395447
Michoacán de Ocampo,Churumuco,MX16029,-101.61623309345465,18.689323064517378
Nuevo León,Ciénega de Flores,MX19012,-100.18543296001212,25.977472200051984
Oaxaca,Ciénega de Zimatlán,MX20013,-96.76637071753036,16.893784743264824
Jalisco,Cihuatlán,MX14022,-104.61452958377843,19.27804093129002
Chiapas,Cintalapa,MX07017,-93.86745494058518,16.713063496147992
Veracruz de Ignacio de la Llave,Citlaltépetl,MX30035,-97.88876015102852,21.342792495436623
San Luis Potosí,Ciudad del Maíz,MX24010,-99.71760642442214,22.439375897207025
San Luis Potosí,Ciudad Fernández,MX24011,-100.21158858749186,22.01583651551547
Oaxaca,Ciudad Ixtepec,MX20014,-95.08933409569947,16.62340963482954
Tamaulipas,Ciudad Madero,MX28009,-97.82924302549286,22.280366415616612
San Luis Potosí,Ciudad Valles,MX24013,-99.06320015340873,22.107704691966397
México,Coacalco de Berriozábal,MX15020,-99.10239494820746,19.62629350257378
Veracruz de Ignacio de la Llave,Coacoatzintla,MX30036,-96.94979861773743,19.676211529906265
Michoacán de Ocampo,Coahuayana,MX16014,-103.61532137749722,18.742898427399822
Guerrero,Coahuayutla de José María Izazaga,MX12016,-101.64949161542089,18.28324888466846
Veracruz de Ignacio de la Llave,Coahuitlán,MX30037,-97.70579876928437,20.269121396867938
Michoacán de Ocampo,Coalcomán de Vázquez Pallares,MX16015,-103.08601132881446,18.679952828794523
Chiapas,Coapilla,MX07018,-93.12608210669731,17.120584809542603
Oaxaca,Coatecas Altas,MX20015,-96.63581413155778,16.514058012693745
Puebla,Coatepec,MX21030,-97.73105064948115,20.0551542866367
Veracruz de Ignacio de la Llave,Coatepec,MX30038,-96.93056013331034,19.44756205779846
México,Coatepec Harinas,MX15021,-99.7982611321354,18.946363014090743
Morelos,Coatlán del Río,MX17005,-99.44577413878382,18.7318441021963
Veracruz de Ignacio de la Llave,Coatzacoalcos,MX30039,-94.39159134621222,18.132189454062903
Puebla,Coatzingo,MX21031,-98.16492184994553,18.571172642704937
Veracruz de Ignacio de la Llave,Coatzintla,MX30040,-97.53740610085543,20.4274699246143
Guerrero,Cochoapa el Grande,MX12078,-98.4238831805223,17.10062593644802
México,Cocotitlán,MX15022,-98.85889522455805,19.226030492411095
Guerrero,Cocula,MX12017,-99.71364991839276,18.132388726337197
Jalisco,Cocula,MX14024,-103.82445598329112,20.390397564940713
Michoacán de Ocampo,Coeneo,MX16016,-101.62724420584132,19.79531951608473
Veracruz de Ignacio de la Llave,Coetzala,MX30041,-96.92151988285548,18.77541367282709
Puebla,Cohetzala,MX21032,-98.78852959878067,18.190516340569353
Puebla,Cohuecan,MX21033,-98.71820455144048,18.745835528519564
Oaxaca,Coicoyán de las Flores,MX20016,-98.21718599346397,17.216044365732063
Michoacán de Ocampo,Cojumatlán de Régules,MX16074,-102.87922870143973,20.11195555685078
Colima,Colima,MX06002,-103.63269101972148,19.116170315705112
Veracruz de Ignacio de la Llave,Colipa,MX30042,-96.70517952995021,19.933524967880214
Querétaro de Arteaga,Colón,MX22005,-100.1005797818546,20.75835734461353
Jalisco,Colotlán,MX14025,-103.28721566748116,22.091759941089823
Colima,Comala,MX06003,-103.76998567196358,19.39346607368845
Tabasco,Comalcalco,MX27005,-93.33671052033971,18.286964156462297
Veracruz de Ignacio de la Llave,Comapa,MX30043,-96.68554493297107,19.139176601183692
Chiapas,Comitán de Domínguez,MX07019,-92.17899792648024,16.297009058412666
Baja California Sur,Comondú,MX03001,-111.80957425769957,25.53663306186021
Guanajuato,Comonfort,MX11009,-100.79112554575269,20.741286579367756
Nayarit,Compostela,MX18004,-105.05665256021268,21.131496986934216
Oaxaca,Concepción Buenavista,MX20018,-97.44279712489354,17.990326443621694
Jalisco,Concepción de Buenos Aires,MX14026,-103.23642825882811,19.98243575790717
Zacatecas,Concepción del Oro,MX32007,-101.24131046634297,24.453603161710607
Oaxaca,Concepción Pápalo,MX20019,-96.85392116627979,17.86769559357819
Sinaloa,Concordia,MX25004,-105.99176221413015,23.414420783816674
Durango,Coneto de Comonfort,MX10003,-104.78380939467694,25.034124913740722
Yucatán,Conkal,MX31013,-89.51377036119284,21.08211810594219
Oaxaca,Constancia del Rosario,MX20020,-98.01049907615393,17.06146683461874
Michoacán de Ocampo,Contepec,MX16017,-100.20759488686832,19.959340726570517
Tlaxcala,Contla de Juan Cuamatzi,MX29018,-98.1333963186363,19.319961679659723
Chiapas,Copainalá,MX07021,-93.25216046563284,17.09486744178856
Guerrero,Copala,MX12018,-98.93097670702069,16.60812176615775
Guerrero,Copalillo,MX12019,-99.05202411836112,17.982185366614786
Guerrero,Copanatoyac,MX12020,-98.70190904463587,17.432648468531646
Michoacán de Ocampo,Copándaro,MX16018,-101.22140221129852,19.91628816258301
Colima,Coquimatlán,MX06004,-103.92076313348426,19.188155972213995
Veracruz de Ignacio de la Llave,Córdoba,MX30044,-96.93845802159508,18.932384356896858
Chihuahua,Coronado,MX08014,-105.06995786512272,26.634064281338762
Puebla,Coronango,MX21034,-98.29174531408188,19.13523732693329
Guanajuato,Coroneo,MX11010,-100.38359566429382,20.217017641065848
Querétaro de Arteaga,Corregidora,MX22006,-100.44107712402746,20.485472017473242
Guanajuato,Cortazar,MX11011,-100.93837331639702,20.42913354895207
Sinaloa,Cosalá,MX25005,-106.79950535487399,24.481738539863624
Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,MX30045,-95.9727833911881,18.30286923653398
Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,MX30046,-96.96713957562918,19.331451646565984
Veracruz de Ignacio de la Llave,Coscomatepec,MX30047,-97.08946182283363,19.053331641650807
Aguascalientes,Cosío,MX01004,-102.29704350975818,22.36064173718322
Oaxaca,Cosolapa,MX20021,-96.66187648993721,18.579885904766563
Veracruz de Ignacio de la Llave,Cosoleacaque,MX30048,-94.570747479422,18.015107747909852
Oaxaca,Cosoltepec,MX20022,-97.80167178508486,18.1380454885661
Veracruz de Ignacio de la Llave,Cotaxtla,MX30049,-96.36618869976294,18.86271100991126
Michoacán de Ocampo,Cotija,MX16019,-102.69995355420261,19.75913393806606
Puebla,Coxcatlán,MX21035,-97.11723720028411,18.24561782034648
San Luis Potosí,Coxcatlán,MX24014,-98.90582582521508,21.51499415086212
Veracruz de Ignacio de la Llave,Coxquihui,MX30050,-97.5502956709779,20.21464116971965
Chihuahua,Coyame del Sotol,MX08015,-105.20823547570429,29.759065794331516
Distrito Federal,Coyoacán,MX09003,-99.1503763736821,19.32666942716738
Puebla,Coyomeapan,MX21036,-96.96593269710996,18.28236393439813
México,Coyotepec,MX15023,-99.22220578039291,19.789986549935445
Puebla,Coyotepec,MX21037,-97.81295230120193,18.40133434603266
Guerrero,Coyuca de Benítez,MX12021,-100.05897041774776,17.1426693551336
Guerrero,Coyuca de Catalán,MX12022,-100.92984566733597,18.082072656914278
Veracruz de Ignacio de la Llave,Coyutla,MX30051,-97.66569585212712,20.338455338682763
Quintana Roo,Cozumel,MX23001,-86.90852979934944,20.44483107215273
Tamaulipas,Cruillas,MX28010,-98.4401674622292,24.628735359293906
Distrito Federal,Cuajimalpa de Morelos,MX09004,-99.31072356304217,19.324648092322246
Guerrero,Cuajinicuilapa,MX12023,-98.5176984360103,16.461700012621584
Guerrero,Cualác,MX12024,-98.67125546871335,17.738314212749536
Tlaxcala,Cuapiaxtla,MX29008,-97.76592618422674,19.33219993106375
Puebla,Cuapiaxtla de Madero,MX21038,-97.82637580492033,18.920188968162336
Coahuila de Zaragoza,Cuatro Ciénegas,MX05007,-102.29922065719131,26.699998072169
Colima,Cuauhtémoc,MX06005,-103.59550288916111,19.32688600282499
Chihuahua,Cuauhtémoc,MX08017,-106.94882254902444,28.724212708338065
Distrito Federal,Cuauhtémoc,MX09015,-99.14905532633381,19.431376197900054
Zacatecas,Cuauhtémoc,MX32008,-102.39017610092337,22.44876692655133
Puebla,Cuautempan,MX21039,-97.79212615609845,19.91357698632758
Guerrero,Cuautepec,MX12025,-98.96370784847817,16.71855302737648
Hidalgo,Cuautepec de Hinojosa,MX13016,-98.28165822025812,19.98434438497755
Puebla,Cuautinchán,MX21040,-98.0451013764881,18.96165369082416
México,Cuautitlán,MX15024,-99.15942262577325,19.708248067923105
Jalisco,Cuautitlán de García Barragán,MX14027,-104.31102949239592,19.43569399527454
México,Cuautitlán Izcalli,MX15121,-99.22518439900543,19.654576186613227
Jalisco,Cuautla,MX14028,-104.50984908856258,20.193014605511205
Morelos,Cuautla,MX17006,-98.95695664707164,18.83114438216433
Puebla,Cuautlancingo,MX21041,-98.25607556999637,19.116722367617538
Tlaxcala,Cuaxomulco,MX29009,-98.09162806199846,19.34998965069547
Puebla,Cuayuca de Andrade,MX21042,-98.18898780236889,18.44567560552662
Sonora,Cucurpe,MX26022,-110.63055867402615,30.41174632938448
Durango,Cuencamé,MX10004,-103.70020166879573,24.695991461737744
Guanajuato,Cuerámaro,MX11012,-101.66801324048814,20.6152446972113
Morelos,Cuernavaca,MX17007,-99.263037230927,18.938900421235147
Guerrero,Cuetzala del Progreso,MX12026,-99.81468816754574,18.124868673249285
Puebla,Cuetzalan del Progreso,MX21043,-97.50057905227249,20.027995851541885
Veracruz de Ignacio de la Llave,Cuichapa,MX30052,-96.82091691621108,18.76755940701482
Oaxaca,Cuilápam de Guerrero,MX20023,-96.8014288732019,17.006965031869214
Veracruz de Ignacio de la Llave,Cuitláhuac,MX30053,-96.65953047108955,18.776310625619445
Michoacán de Ocampo,Cuitzeo,MX16020,-101.11182872658996,19.980612592265814
Sinaloa,Culiacán,MX25006,-107.25954089119004,24.663614624604186
Sonora,Cumpas,MX26023,-109.80991564775289,30.06762043925848
Yucatán,Cuncunul,MX31014,-88.34805229376137,20.624038927989037
Tabasco,Cunduacán,MX27006,-93.22131687875901,18.07748376967033
Jalisco,Cuquío,MX14029,-103.02871716544044,20.952459235656054
